SA2_code_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_educational_address,SA22023_V1_00_NAME_educational_institution_address,SA2_educational_easting,SA2_educational_northing,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,2018_Total_stated,2023_Total_stated
119200,Hobsonville,1745229.936,5924982.919,119200,Hobsonville,1745229.936,5924982.919,21,-999,24,-999,-999,-999,-999,-999,-999,-999,51,51
119400,Greenhithe South,1751208.574,5929123.336,119400,Greenhithe South,1751208.574,5929123.336,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,27
119500,Murrays Bay West,1755523.383,5933467.589,119500,Murrays Bay West,1755523.383,5933467.589,36,-999,45,-999,-999,135,-999,-999,-999,-999,222,222
119600,Westgate South,1743394.946,5923100.627,119600,Westgate South,1743394.946,5923100.627,15,-999,21,-999,-999,21,-999,-999,-999,-999,60,60
119700,Windsor Park,1754965.828,5932592.819,119700,Windsor Park,1754965.828,5932592.819,12,-999,12,-999,-999,72,-999,-999,-999,-999,99,99
119800,West Harbour West,1744714.75,5924008.361,119800,West Harbour West,1744714.75,5924008.361,45,-999,72,-999,-999,90,-999,-999,-999,-999,210,210
119900,Unsworth Heights West,1752750.952,5930511.708,119900,Unsworth Heights West,1752750.952,5930511.708,15,-999,12,-999,-999,12,-999,-999,-999,-999,39,39
120000,Murrays Bay East,1756406.459,5933534.544,120000,Murrays Bay East,1756406.459,5933534.544,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,30
120100,Birdwood West,1741457.137,5920525.469,120100,Birdwood West,1741457.137,5920525.469,9,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
120200,Hobsonville Point,1748251.704,5926368.066,120200,Hobsonville Point,1748251.704,5926368.066,51,-999,66,-999,39,273,-999,-999,-999,-999,429,429
120300,West Harbour Clearwater Cove,1746023.721,5924894.553,120300,West Harbour Clearwater Cove,1746023.721,5924894.553,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,42,42
120400,Unsworth Heights East,1753512.705,5930812.279,120400,Unsworth Heights East,1753512.705,5930812.279,36,-999,12,-999,-999,-999,-999,-999,-999,-999,51,51
120500,Mairangi Bay North,1755938.393,5932704.222,120500,Mairangi Bay North,1755938.393,5932704.222,36,-999,12,-999,-999,12,-999,-999,-999,-999,60,60
120600,Massey Central,1743203.243,5921773.202,120600,Massey Central,1743203.243,5921773.202,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,45
120700,West Harbour Luckens Point,1746002.26,5924064.489,120700,West Harbour Luckens Point,1746002.26,5924064.489,24,-999,84,-999,-999,81,-999,-999,-999,-999,198,198
120800,Mairangi Bay South,1756114.99,5932111.285,120800,Mairangi Bay South,1756114.99,5932111.285,30,-999,39,-999,-999,96,-999,-999,-999,-999,165,165
120900,Massey Royal Road West,1743794.088,5922295.84,120900,Massey Royal Road West,1743794.088,5922295.84,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24
121000,Bayview East,1752913.786,5929273.371,121000,Bayview East,1752913.786,5929273.371,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,48
121100,Swanson Rural,1740009.793,5917165.816,121100,Swanson Rural,1740009.793,5917165.816,39,-999,9,-999,-999,-999,-999,-999,-999,-999,51,51
121200,Sunnynook South,1754951.808,5930871.516,121200,Sunnynook South,1754951.808,5930871.516,27,-999,6,-999,-999,9,-999,-999,-999,-999,45,45
121300,Sunnynook North,1755480.038,5931349.784,121300,Sunnynook North,1755480.038,5931349.784,39,-999,36,-999,-999,84,-999,-999,-999,-999,156,156
121400,Bayview West,1752120.892,5928630.174,121400,Bayview West,1752120.892,5928630.174,42,-999,54,-999,-999,51,-999,-999,-999,-999,150,150
121500,Totara Vale North,1754426.894,5930393.411,121500,Totara Vale North,1754426.894,5930393.411,33,-999,30,-999,-999,39,-999,-999,-999,-999,108,108
121600,Royal Heights North,1745160.604,5922914.896,121600,Royal Heights North,1745160.604,5922914.896,57,-999,-999,-999,-999,-999,-999,-999,-999,-999,63,63
121700,Massey West,1743308.751,5920574.27,121700,Massey West,1743308.751,5920574.27,6,-999,18,-999,-999,33,-999,-999,-999,-999,57,57
121800,Beach Haven West,1750442.054,5926733.67,121800,Beach Haven West,1750442.054,5926733.67,39,-999,51,-999,-999,36,-999,-999,-999,-999,123,123
121900,Totara Vale South,1754025.453,5929715.381,121900,Totara Vale South,1754025.453,5929715.381,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,57,57
122000,Swanson,1741248.281,5918942.99,122000,Swanson,1741248.281,5918942.99,27,-999,33,-999,-999,39,-999,-999,-999,-999,99,99
122100,Bayview South,1752016.821,5927959.992,122100,Bayview South,1752016.821,5927959.992,36,-999,36,-999,-999,18,-999,-999,-999,-999,90,90
122200,Campbells Bay,1756784.371,5931472.4,122200,Campbells Bay,1756784.371,5931472.4,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,27
122300,Royal Heights South,1745198.746,5922133.382,122300,Royal Heights South,1745198.746,5922133.382,33,-999,27,-999,-999,42,-999,-999,-999,-999,105,105
122400,Beach Haven East,1751103.494,5926787.878,122400,Beach Haven East,1751103.494,5926787.878,30,-999,12,-999,-999,6,-999,-999,-999,-999,51,51
122500,Massey East,1744492.539,5921264.885,122500,Massey East,1744492.539,5921264.885,39,-999,42,-999,-999,48,-999,-999,-999,-999,132,132
122600,Forrest Hill North,1755899.907,5930641.31,122600,Forrest Hill North,1755899.907,5930641.31,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,36
122700,Glenfield North,1754087.661,5928821.117,122700,Glenfield North,1754087.661,5928821.117,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,33
122800,Birkdale North,1751755.785,5926665.361,122800,Birkdale North,1751755.785,5926665.361,63,-999,93,-999,-999,150,-999,-999,-999,-999,312,312
122900,Massey South,1744095.87,5920553.905,122900,Massey South,1744095.87,5920553.905,51,-999,9,-999,-999,-999,-999,-999,-999,-999,57,57
123000,Ranui North,1742824.078,5919453.51,123000,Ranui North,1742824.078,5919453.51,36,-999,27,-999,-999,30,-999,-999,-999,-999,96,96
123100,Glenfield West,1753292.26,5927858.56,123100,Glenfield West,1753292.26,5927858.56,27,-999,9,-999,-999,30,-999,-999,-999,-999,72,72
123200,Te Atatu Peninsula North West,1747044.953,5923099.742,123200,Te Atatu Peninsula North West,1747044.953,5923099.742,36,-999,75,-999,21,69,-999,-999,-999,-999,198,198
123300,Glenfield South West,1752832.916,5927119.489,123300,Glenfield South West,1752832.916,5927119.489,45,-999,48,-999,-999,75,-999,-999,-999,-999,168,168
123400,Forrest Hill West,1755750.697,5929337.249,123400,Forrest Hill West,1755750.697,5929337.249,48,-999,54,-999,-999,231,-999,9,-999,-999,351,351
123600,Forrest Hill East,1756393.45,5929840.868,123600,Forrest Hill East,1756393.45,5929840.868,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,51,51
123700,Castor Bay,1757254.136,5930259.563,123700,Castor Bay,1757254.136,5930259.563,45,-999,105,-999,24,84,-999,-999,-999,-999,267,267
123800,Ranui Domain,1742997.508,5918802.454,123800,Ranui Domain,1742997.508,5918802.454,27,-999,24,-999,-999,15,-999,-999,-999,-999,69,69
123900,Beach Haven South,1751128.953,5925182.102,123900,Beach Haven South,1751128.953,5925182.102,48,-999,102,-999,-999,90,-999,-999,-999,-999,243,243
124000,Glenfield Central,1754000.068,5927610.45,124000,Glenfield Central,1754000.068,5927610.45,51,-999,57,-999,-999,75,-999,-999,-999,-999,183,183
124100,Piha,1731241.088,5908342.641,124100,Piha,1731241.088,5908342.641,15,-999,6,-999,-999,-999,-999,-999,-999,-999,24,24
124200,Ranui South West,1742064.607,5918200.769,124200,Ranui South West,1742064.607,5918200.769,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,27
124300,Henderson Larnoch,1744231.642,5919519.708,124300,Henderson Larnoch,1744231.642,5919519.708,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,33
124400,Birkdale South,1752341.76,5925906.975,124400,Birkdale South,1752341.76,5925906.975,51,-999,9,-999,-999,-999,-999,-999,-999,-999,66,66
124500,Te Atatu Peninsula Central,1747286.048,5922041.092,124500,Te Atatu Peninsula Central,1747286.048,5922041.092,60,-999,57,-999,18,138,-999,-999,-999,-999,276,276
124600,Glenfield East,1754786.46,5928100.307,124600,Glenfield East,1754786.46,5928100.307,30,-999,9,-999,-999,18,-999,-999,-999,-999,60,60
124700,Henderson Valley,1739794.758,5914359.424,124700,Henderson Valley,1739794.758,5914359.424,18,-999,57,-999,-999,6,-999,-999,-999,-999,90,90
124800,Te Atatu Peninsula West,1746837.709,5920643.292,124800,Te Atatu Peninsula West,1746837.709,5920643.292,42,-999,60,-999,6,144,-999,-999,-999,-999,255,255
124900,Henderson Lincoln West,1744777.606,5919449.37,124900,Henderson Lincoln West,1744777.606,5919449.37,30,-999,27,-999,-999,45,-999,-999,-999,-999,108,108
125000,Ranui South East,1743022.658,5918137.16,125000,Ranui South East,1743022.658,5918137.16,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,21
125100,Henderson Lincoln East,1745672.999,5919866.665,125100,Henderson Lincoln East,1745672.999,5919866.665,-999,-999,-999,-999,-999,12,-999,-999,-999,-999,18,18
125200,Birkenhead West,1752796.657,5925237.351,125200,Birkenhead West,1752796.657,5925237.351,48,-999,36,-999,-999,45,-999,-999,-999,-999,129,129
125300,Te Atatu Peninsula East,1747671.013,5921213.344,125300,Te Atatu Peninsula East,1747671.013,5921213.344,27,-999,6,-999,-999,-999,-999,-999,-999,-999,36,36
125400,Milford West,1757090.072,5929053.018,125400,Milford West,1757090.072,5929053.018,27,-999,42,-999,18,96,-999,-999,-999,-999,183,183
125500,Westlake,1756487.18,5928480.276,125500,Westlake,1756487.18,5928480.276,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24
125600,Hillcrest North (Auckland),1755588.266,5927000.799,125600,Hillcrest North (Auckland),1755588.266,5927000.799,30,-999,39,-999,-999,60,-999,-999,-999,-999,129,129
125700,Henderson Lincoln South,1744724.508,5918626.168,125700,Henderson Lincoln South,1744724.508,5918626.168,30,-999,15,-999,-999,144,-999,-999,-999,-999,195,195
125800,Hillcrest West (Auckland),1754190.883,5926155.116,125800,Hillcrest West (Auckland),1754190.883,5926155.116,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,36
125900,Milford Central,1757827.194,5928989.889,125900,Milford Central,1757827.194,5928989.889,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,18
126000,Summerland South,1743057.433,5917050.457,126000,Summerland South,1743057.433,5917050.457,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,21
126100,Summerland North,1743797.408,5917673.095,126100,Summerland North,1743797.408,5917673.095,21,-999,57,-999,-999,81,-999,-999,-999,-999,162,162
126200,Hillcrest East (Auckland),1754902.426,5926534.235,126200,Hillcrest East (Auckland),1754902.426,5926534.235,48,-999,75,-999,-999,132,-999,-999,-999,-999,264,264
126300,Chatswood,1752561.231,5923911.628,126300,Chatswood,1752561.231,5923911.628,30,-999,81,-999,-999,54,-999,-999,-999,-999,168,168
126400,Te Atatu South-Edmonton,1746381.482,5918882.031,126400,Te Atatu South-Edmonton,1746381.482,5918882.031,33,-999,21,-999,-999,57,-999,-999,-999,-999,117,117
126500,Birkenhead North,1754046.206,5925109.103,126500,Birkenhead North,1754046.206,5925109.103,33,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,39
126600,Takapuna West,1757140.757,5927075.413,126600,Takapuna West,1757140.757,5927075.413,45,-999,42,-999,15,90,6,6,-999,-999,207,207
126700,Henderson North,1744856.435,5917643.248,126700,Henderson North,1744856.435,5917643.248,33,-999,-999,-999,-999,24,-999,-999,-999,-999,66,66
126800,Takapuna Central,1757895.959,5927847.675,126800,Takapuna Central,1757895.959,5927847.675,24,-999,18,-999,-999,27,-999,-999,-999,-999,69,69
126900,Western Heights (Auckland),1743747.507,5916405.915,126900,Western Heights (Auckland),1743747.507,5916405.915,36,-999,129,-999,-999,51,-999,-999,-999,-999,225,225
127000,Te Atatu South-Central,1747032.517,5919143.072,127000,Te Atatu South-Central,1747032.517,5919143.072,42,-999,48,-999,-999,63,-999,-999,-999,-999,159,159
127100,Northcote Central (Auckland),1755628.46,5926017.701,127100,Northcote Central (Auckland),1755628.46,5926017.701,12,-999,12,-999,-999,30,-999,-999,-999,-999,54,54
127200,Akoranga,1756531.479,5926258.044,127200,Akoranga,1756531.479,5926258.044,-999,-999,-999,-999,-999,66,-999,-999,-999,-999,75,75
127300,Northcote South (Auckland),1755086.315,5925183.724,127300,Northcote South (Auckland),1755086.315,5925183.724,30,-999,30,-999,-999,90,-999,-999,-999,-999,159,159
127400,Birkenhead South,1754333.167,5924140.15,127400,Birkenhead South,1754333.167,5924140.15,30,-999,78,-999,-999,75,-999,-999,-999,-999,180,180
127500,Henderson Central,1745181.98,5916125.731,127500,Henderson Central,1745181.98,5916125.731,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15
127600,Waiatarua,1742040.451,5912554.273,127600,Waiatarua,1742040.451,5912554.273,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,30,30
127700,Te Atatu South-McLeod North,1746779.749,5917826.605,127700,Te Atatu South-McLeod North,1746779.749,5917826.605,33,-999,27,-999,-999,69,-999,-999,-999,-999,135,135
127800,Henderson Valley Park,1744094.89,5915859.56,127800,Henderson Valley Park,1744094.89,5915859.56,21,-999,21,-999,-999,24,-999,-999,-999,-999,63,63
127900,Henderson North East,1746162.796,5917252.072,127900,Henderson North East,1746162.796,5917252.072,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24
128000,Waitakere Ranges South,1736611.608,5905211.237,128000,Waitakere Ranges South,1736611.608,5905211.237,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,21,21
128100,Northcote Tuff Crater,1756187.023,5925049.263,128100,Northcote Tuff Crater,1756187.023,5925049.263,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15
128200,Northcote Point (Auckland),1755600.2,5924106.113,128200,Northcote Point (Auckland),1755600.2,5924106.113,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,33,33
128300,McLaren Park,1744424.408,5915113.428,128300,McLaren Park,1744424.408,5915113.428,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,48
128400,Henderson East,1746010.05,5916437.213,128400,Henderson East,1746010.05,5916437.213,21,-999,12,-999,-999,12,-999,-999,-999,-999,48,48
128500,Te Atatu South-McLeod South,1747056.245,5917074.661,128500,Te Atatu South-McLeod South,1747056.245,5917074.661,42,-999,45,-999,-999,144,-999,-999,-999,-999,234,234
128600,Takapuna South,1758898.394,5926365.063,128600,Takapuna South,1758898.394,5926365.063,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
128800,Hauraki,1758525.077,5925771.977,128800,Hauraki,1758525.077,5925771.977,48,-999,69,-999,24,156,-999,-999,-999,-999,300,300
128900,Glendene North,1746937.627,5915828.719,128900,Glendene North,1746937.627,5915828.719,30,-999,33,-999,-999,39,-999,-999,-999,-999,105,105
129000,Sunnyvale West-Parrs Park,1745284.332,5914567.196,129000,Sunnyvale West-Parrs Park,1745284.332,5914567.196,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24
129100,Sunnyvale East,1746343.855,5915010.406,129100,Sunnyvale East,1746343.855,5915010.406,54,-999,63,-999,-999,54,-999,-999,-999,-999,177,177
129200,Point Chevalier West,1751750.765,5918678.687,129200,Point Chevalier West,1751750.765,5918678.687,18,-999,21,-999,6,9,-999,-999,-999,-999,57,57
129300,Belmont (Auckland),1759517.96,5925247.99,129300,Belmont (Auckland),1759517.96,5925247.99,45,-999,36,-999,27,279,-999,-999,-999,-999,390,390
129400,Bayswater,1758589.082,5924273.22,129400,Bayswater,1758589.082,5924273.22,24,-999,45,-999,12,21,-999,-999,-999,-999,102,102
129500,Glendene South,1747385.614,5915285.841,129500,Glendene South,1747385.614,5915285.841,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,24,24
129600,Glen Eden West,1745096.247,5913537.657,129600,Glen Eden West,1745096.247,5913537.657,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,45,45
129700,Herne Bay,1754393.981,5920933.322,129700,Herne Bay,1754393.981,5920933.322,24,-999,42,-999,9,114,-999,-999,-999,-999,189,189
129800,Westmere North,1753214.768,5919899.427,129800,Westmere North,1753214.768,5919899.427,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,18
129900,Point Chevalier East,1752789.739,5918509.905,129900,Point Chevalier East,1752789.739,5918509.905,39,-999,129,-999,60,213,-999,-999,-999,-999,447,447
130000,Oratia,1743523.161,5910028.73,130000,Oratia,1743523.161,5910028.73,24,-999,45,-999,-999,-999,27,-999,-999,-999,99,99
130100,Glen Eden Rosier,1745770.077,5913262.072,130100,Glen Eden Rosier,1745770.077,5913262.072,36,-999,12,-999,-999,-999,-999,-999,-999,-999,51,51
130200,Saint Marys Bay,1755742.138,5921373.412,130200,Saint Marys Bay,1755742.138,5921373.412,15,-999,-999,-999,-999,12,-999,-999,-999,-999,27,27
130300,Westmere South-Western Springs,1753542.998,5919226.473,130300,Westmere South-Western Springs,1753542.998,5919226.473,21,-999,66,-999,12,192,-999,-999,-999,-999,294,294
130400,Ponsonby West,1754625.673,5920342.086,130400,Ponsonby West,1754625.673,5920342.086,18,-999,-999,-999,-999,15,-999,-999,-999,-999,36,36
130500,Kelston North,1748472.766,5915391.321,130500,Kelston North,1748472.766,5915391.321,18,-999,54,-999,-999,90,-999,-999,-999,-999,159,159
130600,Avondale Rosebank ,1749675.648,5916119.9,130600,Avondale Rosebank ,1749675.648,5916119.9,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,48
130700,Narrow Neck,1760247.804,5924067.174,130700,Narrow Neck,1760247.804,5924067.174,45,-999,75,-999,30,45,-999,-999,-999,-999,195,195
130800,Glen Eden North,1747619.82,5914086.55,130800,Glen Eden North,1747619.82,5914086.55,12,-999,24,-999,-999,24,-999,-999,-999,-999,63,63
130900,Glen Eden Woodglen,1746377.706,5913021.075,130900,Glen Eden Woodglen,1746377.706,5913021.075,57,-999,24,-999,-999,24,-999,-999,-999,-999,105,105
131000,Kelston South,1748129.656,5914507.809,131000,Kelston South,1748129.656,5914507.809,12,-999,12,-999,-999,24,-999,-999,-999,-999,57,57
131100,Waterview,1751447.07,5917149.031,131100,Waterview,1751447.07,5917149.031,48,-999,45,-999,21,48,-999,-999,-999,-999,165,165
131200,Ponsonby East,1755267.959,5920198.854,131200,Ponsonby East,1755267.959,5920198.854,39,-999,15,-999,-999,78,-999,-999,-999,-999,132,132
131300,Wynyard-Viaduct,1756737.319,5921067.576,131300,Wynyard-Viaduct,1756737.319,5921067.576,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12
131400,Stanley Point,1759110.002,5922881.701,131400,Stanley Point,1759110.002,5922881.701,27,-999,27,-999,-999,81,-999,-999,-999,-999,138,138
131500,Glen Eden Central,1747247.412,5913214.033,131500,Glen Eden Central,1747247.412,5913214.033,39,-999,12,-999,-999,-999,-999,-999,-999,-999,57,57
131600,Grey Lynn North,1754733.35,5919385.919,131600,Grey Lynn North,1754733.35,5919385.919,30,-999,-999,-999,-999,6,-999,-999,-999,-999,39,39
131700,Avondale West (Auckland),1750105.097,5915486.033,131700,Avondale West (Auckland),1750105.097,5915486.033,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,39,39
131800,Freemans Bay,1756053.034,5920093.299,131800,Freemans Bay,1756053.034,5920093.299,51,-999,12,-999,-999,72,-999,-999,-999,-999,138,138
131900,Mount Albert West,1752184.646,5916851.125,131900,Mount Albert West,1752184.646,5916851.125,21,9,9,-999,-999,39,-999,-999,-999,-999,81,81
132000,Avondale North (Auckland),1751094.434,5916038.264,132000,Avondale North (Auckland),1751094.434,5916038.264,45,-999,21,-999,-999,123,-999,-999,-999,-999,198,198
132100,Grey Lynn West,1754542.293,5918764.702,132100,Grey Lynn West,1754542.293,5918764.702,33,-999,36,-999,9,63,-999,-999,-999,-999,147,147
132200,Mount Albert North,1753086.675,5917637.497,132200,Mount Albert North,1753086.675,5917637.497,21,-999,102,-999,12,177,-999,-999,-999,-999,315,315
132300,New Lynn North,1748955.384,5914722.884,132300,New Lynn North,1748955.384,5914722.884,27,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,27
132400,Victoria Park ,1756610.913,5920485.17,132400,Victoria Park ,1756610.913,5920485.17,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,27
